Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
602361	Gracile Bone Dysplasia	cd1c-positive myeloid dendritic cell	-0.8734068696297091	1	0
602361	Gracile Bone Dysplasia	cd4-positive, alpha-beta memory t cell	-0.466486756999692	1	0
602361	Gracile Bone Dysplasia	cd8-positive, alpha-beta memory t cell	0.0791748006546471	1	0
602361	Gracile Bone Dysplasia	cd8-positive, alpha-beta t cell	2.53203399808242	1	1
602361	Gracile Bone Dysplasia	cd141-positive myeloid dendritic cell	-0.409433657287657	1	0
602361	Gracile Bone Dysplasia	classical monocyte	-0.0242273724972658	1	0
602361	Gracile Bone Dysplasia	endothelial cell	0.5632556283781129	1	0
602361	Gracile Bone Dysplasia	erythrocyte	-1.0902586448439902	1	0
602361	Gracile Bone Dysplasia	hematopoietic stem cell	2.7618246823033	1	1
602361	Gracile Bone Dysplasia	innate lymphoid cell	0.128265984080435	1	0
602361	Gracile Bone Dysplasia	intermediate monocyte	0.800498930075147	1	0
602361	Gracile Bone Dysplasia	macrophage	-0.53103012947213	1	0
602361	Gracile Bone Dysplasia	mature nk t cell	0.42088898867174396	1	0
602361	Gracile Bone Dysplasia	memory b cell	-0.7188899607869891	1	0
602361	Gracile Bone Dysplasia	naive b cell	-0.480071520994749	1	0
602361	Gracile Bone Dysplasia	naive thymus-derived cd4-positive, alpha-beta t cell	-0.502126809818926	1	0
602361	Gracile Bone Dysplasia	naive thymus-derived cd8-positive, alpha-beta t cell	0.494953042644236	1	0
602361	Gracile Bone Dysplasia	neutrophil	-1.18211887322703	1	0
602361	Gracile Bone Dysplasia	nk cell	0.43998907355630196	1	0
602361	Gracile Bone Dysplasia	plasma cell	-0.528484008733963	1	0
602361	Gracile Bone Dysplasia	plasmacytoid dendritic cell	0.0801552531967218	1	0
602361	Gracile Bone Dysplasia	platelet	-1.42804122810211	1	0
602361	Gracile Bone Dysplasia	regulatory t cell	-0.13635302985136802	1	0
602361	Gracile Bone Dysplasia	type i nk t cell	0.0698884806025001	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	cd1c-positive myeloid dendritic cell	-0.0036221092845757797	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	cd4-positive, alpha-beta memory t cell	-0.293719081971472	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	cd8-positive, alpha-beta memory t cell	0.424415714355022	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	cd8-positive, alpha-beta t cell	2.07232729583848	1	1
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	cd141-positive myeloid dendritic cell	0.48930644336032003	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	classical monocyte	0.419955808076796	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	endothelial cell	0.470615030974431	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	erythrocyte	-1.31867044913569	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	hematopoietic stem cell	-0.8095911849398191	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	innate lymphoid cell	0.741325023942246	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	intermediate monocyte	-1.33995047032328	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	macrophage	-0.21244356530659697	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	mature nk t cell	0.0854545048981406	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	memory b cell	-0.445926420674326	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	naive b cell	-0.765123535247406	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	naive thymus-derived cd4-positive, alpha-beta t cell	0.0135877539519541	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	naive thymus-derived cd8-positive, alpha-beta t cell	1.50159011713321	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	neutrophil	-1.3712896271336001	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	nk cell	0.6738310123730351	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	plasma cell	0.741941712352463	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	plasmacytoid dendritic cell	-1.15747632821245	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	platelet	-1.58938230272855	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	regulatory t cell	1.79054894016682	1	0
602557	Spondyloepimetaphyseal Dysplasia, Shohat Type	type i nk t cell	-0.117704282465146	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	cd1c-positive myeloid dendritic cell	1.14207522601395	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	cd4-positive, alpha-beta memory t cell	-0.011086866986461	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	cd8-positive, alpha-beta memory t cell	0.322163633807354	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	cd8-positive, alpha-beta t cell	-0.731988162912192	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	cd141-positive myeloid dendritic cell	-0.0774553853107425	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	classical monocyte	0.12695230205736802	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	endothelial cell	-0.646120724954277	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	erythrocyte	-1.02808694918471	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	hematopoietic stem cell	0.574029130550928	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	innate lymphoid cell	0.455991619446788	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	intermediate monocyte	-1.02808694918471	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	macrophage	3.34375732817492	1	1
602782	Histiocytosis-lymphadenopathy Plus Syndrome	mature nk t cell	0.151871867847952	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	memory b cell	-0.41931433792876294	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	naive b cell	-0.38799075838948294	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	-0.536642132765615	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	0.264072060048833	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	neutrophil	-0.9914600422649179	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	nk cell	0.164803893380788	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	plasma cell	-0.340542469995939	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	plasmacytoid dendritic cell	-1.02808694918471	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	platelet	-1.02808694918471	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	regulatory t cell	1.68417921354729	1	0
602782	Histiocytosis-lymphadenopathy Plus Syndrome	type i nk t cell	0.0250524033710714	1	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	cd1c-positive myeloid dendritic cell	-0.4021760601117119	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	cd4-positive, alpha-beta memory t cell	-0.4215832182942625	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	cd8-positive, alpha-beta memory t cell	-0.07693599889084451	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	cd8-positive, alpha-beta t cell	-0.26789884324726404	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	cd141-positive myeloid dendritic cell	-0.441092154327392	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	classical monocyte	0.1909904562186585	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	endothelial cell	-0.4383591978948951	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	erythrocyte	-0.6621329433484965	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	hematopoietic stem cell	-0.349616028825565	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	innate lymphoid cell	-0.39797306251021447	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	intermediate monocyte	0.3177178286408936	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	macrophage	-0.3115935418217955	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	mature nk t cell	-0.14997350313753005	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	memory b cell	-0.576011780059556	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	naive b cell	-0.6795287765469225	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	naive thymus-derived cd4-positive, alpha-beta t cell	-0.4798443516551235	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	naive thymus-derived cd8-positive, alpha-beta t cell	-0.24604239889061533	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	neutrophil	2.50136355009825	4	1
PS267700	Hemophagocytic lymphohistiocytosis, familial	nk cell	0.24155043381885363	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	plasma cell	-0.41453786955080046	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	plasmacytoid dendritic cell	-0.31577265980717195	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	platelet	1.34023105791095	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	regulatory t cell	-0.2907559729447305	4	0
PS267700	Hemophagocytic lymphohistiocytosis, familial	type i nk t cell	0.06046649314775049	4	0
603554	Omenn Syndrome	cd1c-positive myeloid dendritic cell	-0.3565909318165095	2	0
603554	Omenn Syndrome	cd4-positive, alpha-beta memory t cell	-0.349255259760688	2	0
603554	Omenn Syndrome	cd8-positive, alpha-beta memory t cell	0.038770803467318704	2	0
603554	Omenn Syndrome	cd8-positive, alpha-beta t cell	0.441240927007464	2	0
603554	Omenn Syndrome	cd141-positive myeloid dendritic cell	-0.43783309421560757	2	0
603554	Omenn Syndrome	classical monocyte	-0.258787500103115	2	0
603554	Omenn Syndrome	endothelial cell	2.0857397191733766	2	1
603554	Omenn Syndrome	erythrocyte	-0.43643379480771854	2	0
603554	Omenn Syndrome	hematopoietic stem cell	0.34517532461030104	2	0
603554	Omenn Syndrome	innate lymphoid cell	0.21584367452418649	2	0
603554	Omenn Syndrome	intermediate monocyte	0.581697387410959	2	0
603554	Omenn Syndrome	macrophage	-0.1591192706040485	2	0
603554	Omenn Syndrome	mature nk t cell	0.4501994983152035	2	0
603554	Omenn Syndrome	memory b cell	0.3235545627268575	2	0
603554	Omenn Syndrome	naive b cell	0.7849353681116655	2	0
603554	Omenn Syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	-0.334841971488172	2	0
603554	Omenn Syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	0.25401763804796584	2	0
603554	Omenn Syndrome	neutrophil	-0.8109190129746365	2	0
603554	Omenn Syndrome	nk cell	0.1088097658706245	2	0
603554	Omenn Syndrome	plasma cell	-0.4093240023129505	2	0
603554	Omenn Syndrome	plasmacytoid dendritic cell	-1.140812179667251	2	0
603554	Omenn Syndrome	platelet	-1.2093747700010609	2	0
603554	Omenn Syndrome	regulatory t cell	0.038668727331941016	2	0
603554	Omenn Syndrome	type i nk t cell	0.23463839115389845	2	0
603903	Sickle Cell Anemia	cd1c-positive myeloid dendritic cell	-0.207141077842323	1	0
603903	Sickle Cell Anemia	cd4-positive, alpha-beta memory t cell	-0.20689998723791897	1	0
603903	Sickle Cell Anemia	cd8-positive, alpha-beta memory t cell	-0.20640794106781	1	0
603903	Sickle Cell Anemia	cd8-positive, alpha-beta t cell	-0.20708636081811	1	0
603903	Sickle Cell Anemia	cd141-positive myeloid dendritic cell	-0.207100411568963	1	0
603903	Sickle Cell Anemia	classical monocyte	-0.206594550667696	1	0
603903	Sickle Cell Anemia	endothelial cell	-0.205628237557589	1	0
603903	Sickle Cell Anemia	erythrocyte	4.69459976804358	1	1
603903	Sickle Cell Anemia	hematopoietic stem cell	-0.15545907209323	1	0
603903	Sickle Cell Anemia	innate lymphoid cell	-0.206965772735591	1	0
603903	Sickle Cell Anemia	intermediate monocyte	-0.20673103474526502	1	0
603903	Sickle Cell Anemia	macrophage	-0.201758415234983	1	0
603903	Sickle Cell Anemia	mature nk t cell	-0.20711459945732102	1	0
603903	Sickle Cell Anemia	memory b cell	-0.20593496829942004	1	0
603903	Sickle Cell Anemia	naive b cell	-0.206282585369	1	0
603903	Sickle Cell Anemia	naive thymus-derived cd4-positive, alpha-beta t cell	-0.206734241894712	1	0
603903	Sickle Cell Anemia	naive thymus-derived cd8-positive, alpha-beta t cell	-0.205114154742738	1	0
603903	Sickle Cell Anemia	neutrophil	-0.20527301134901602	1	0
603903	Sickle Cell Anemia	nk cell	-0.206565626109589	1	0
603903	Sickle Cell Anemia	plasma cell	-0.20621506244457397	1	0
603903	Sickle Cell Anemia	plasmacytoid dendritic cell	-0.207135043787493	1	0
603903	Sickle Cell Anemia	platelet	-0.206857856252059	1	0
603903	Sickle Cell Anemia	regulatory t cell	-0.20697287285926	1	0
603903	Sickle Cell Anemia	type i nk t cell	-0.20662688390891898	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	cd1c-positive myeloid dendritic cell	-1.14120694802177	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	cd4-positive, alpha-beta memory t cell	-0.68548649580843	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	cd8-positive, alpha-beta memory t cell	-0.8527835397536899	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	cd8-positive, alpha-beta t cell	-0.581822873722269	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	cd141-positive myeloid dendritic cell	-0.895132023065992	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	classical monocyte	0.225849262115364	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	endothelial cell	3.18576635075617	1	1
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	erythrocyte	-0.7329454926486499	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	hematopoietic stem cell	0.518026646536581	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	innate lymphoid cell	-0.515031098495463	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	intermediate monocyte	1.0672898793845	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	macrophage	0.5396150006689	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	mature nk t cell	-0.29334436036697803	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	memory b cell	-0.23879309926789102	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	naive b cell	-0.7229190406668801	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	naive thymus-derived cd4-positive, alpha-beta t cell	-0.405889779204826	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	naive thymus-derived cd8-positive, alpha-beta t cell	-0.33583905675089193	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	neutrophil	-0.197023338458076	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	nk cell	1.22021282109818	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	plasma cell	1.27665855968734	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	plasmacytoid dendritic cell	-0.22223514271469	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	platelet	1.20978060710171	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	regulatory t cell	-0.8410562255158209	1	0
603909	Autoimmune Lymphoproliferative Syndrome, Type Iia	type i nk t cell	-0.5816906128864321	1	0
604173	Poikiloderma With Neutropenia	cd1c-positive myeloid dendritic cell	-0.6552954321614151	1	0
604173	Poikiloderma With Neutropenia	cd4-positive, alpha-beta memory t cell	-0.43397868940066703	1	0
604173	Poikiloderma With Neutropenia	cd8-positive, alpha-beta memory t cell	0.33981215855628005	1	0
604173	Poikiloderma With Neutropenia	cd8-positive, alpha-beta t cell	1.14058426474634	1	0
604173	Poikiloderma With Neutropenia	cd141-positive myeloid dendritic cell	-0.455325651687346	1	0
604173	Poikiloderma With Neutropenia	classical monocyte	0.338484625689149	1	0
604173	Poikiloderma With Neutropenia	endothelial cell	-0.41475926170128	1	0
604173	Poikiloderma With Neutropenia	erythrocyte	-1.1187646698483402	1	0
604173	Poikiloderma With Neutropenia	hematopoietic stem cell	-0.529497680094241	1	0
604173	Poikiloderma With Neutropenia	innate lymphoid cell	-0.750259149073068	1	0
604173	Poikiloderma With Neutropenia	intermediate monocyte	0.231053839562746	1	0
604173	Poikiloderma With Neutropenia	macrophage	-0.0621582958377165	1	0
604173	Poikiloderma With Neutropenia	mature nk t cell	0.192447542615845	1	0
604173	Poikiloderma With Neutropenia	memory b cell	-0.757710621159186	1	0
604173	Poikiloderma With Neutropenia	naive b cell	-0.8869985051376429	1	0
604173	Poikiloderma With Neutropenia	naive thymus-derived cd4-positive, alpha-beta t cell	-0.406082878555242	1	0
604173	Poikiloderma With Neutropenia	naive thymus-derived cd8-positive, alpha-beta t cell	0.6092804422428271	1	0
604173	Poikiloderma With Neutropenia	neutrophil	3.54925383541601	1	1
604173	Poikiloderma With Neutropenia	nk cell	1.3387710881494699	1	0
604173	Poikiloderma With Neutropenia	plasma cell	-0.31457398209998805	1	0
604173	Poikiloderma With Neutropenia	plasmacytoid dendritic cell	0.0914365837117068	1	0
604173	Poikiloderma With Neutropenia	platelet	-1.3441756521708799	1	0
604173	Poikiloderma With Neutropenia	regulatory t cell	0.0121908577814648	1	0
604173	Poikiloderma With Neutropenia	type i nk t cell	0.286265230455169	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	cd1c-positive myeloid dendritic cell	-0.5682496182881589	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	cd4-positive, alpha-beta memory t cell	-0.0763421017688765	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	cd8-positive, alpha-beta memory t cell	1.03645013446462	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	cd8-positive, alpha-beta t cell	0.191354379243353	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	cd141-positive myeloid dendritic cell	-0.17641087950178103	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	classical monocyte	1.38972448513759	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	endothelial cell	-0.5141920558148829	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	erythrocyte	-1.29027688067357	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	hematopoietic stem cell	0.460624623367358	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	innate lymphoid cell	-0.58850047763329	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	intermediate monocyte	2.38471713307848	1	1
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	macrophage	-1.1984370752078302	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	mature nk t cell	0.275383094835764	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	memory b cell	-1.11763445186493	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	naive b cell	-1.03041117917338	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	naive thymus-derived cd4-positive, alpha-beta t cell	-0.30324488942017497	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	naive thymus-derived cd8-positive, alpha-beta t cell	0.11663960248124	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	neutrophil	1.0523018126830301	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	nk cell	1.48742601322	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	plasma cell	-0.9387454850915949	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	plasmacytoid dendritic cell	-1.06364139631994	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	platelet	-1.02112478716714	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	regulatory t cell	0.691938608039029	1	0
604416	Pyogenic Sterile Arthritis, Pyoderma Gangrenosum, And Acne	type i nk t cell	0.800651391375086	1	0
605309	Macrocephaly/autism Syndrome	cd1c-positive myeloid dendritic cell	0.591999349557412	1	0
605309	Macrocephaly/autism Syndrome	cd4-positive, alpha-beta memory t cell	-0.5427886882071661	1	0
605309	Macrocephaly/autism Syndrome	cd8-positive, alpha-beta memory t cell	-0.49846405661219606	1	0
605309	Macrocephaly/autism Syndrome	cd8-positive, alpha-beta t cell	-0.41185588070957196	1	0
605309	Macrocephaly/autism Syndrome	cd141-positive myeloid dendritic cell	1.51314072770306	1	0
605309	Macrocephaly/autism Syndrome	classical monocyte	1.58764268930923	1	0
605309	Macrocephaly/autism Syndrome	endothelial cell	-0.430403597395142	1	0
605309	Macrocephaly/autism Syndrome	erythrocyte	-1.20207476663212	1	0
605309	Macrocephaly/autism Syndrome	hematopoietic stem cell	-0.47927512104639797	1	0
605309	Macrocephaly/autism Syndrome	innate lymphoid cell	0.12153815896514998	1	0
605309	Macrocephaly/autism Syndrome	intermediate monocyte	-0.16954291270448402	1	0
605309	Macrocephaly/autism Syndrome	macrophage	1.3990573615489	1	0
605309	Macrocephaly/autism Syndrome	mature nk t cell	-0.33539707159698307	1	0
605309	Macrocephaly/autism Syndrome	memory b cell	-0.224280400784252	1	0
605309	Macrocephaly/autism Syndrome	naive b cell	-0.38477813180720294	1	0
605309	Macrocephaly/autism Syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	-0.372472984891626	1	0
605309	Macrocephaly/autism Syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	-0.542833674420505	1	0
605309	Macrocephaly/autism Syndrome	neutrophil	3.2396005724546098	1	1
605309	Macrocephaly/autism Syndrome	nk cell	-0.46227008182311796	1	0
605309	Macrocephaly/autism Syndrome	plasma cell	-0.8843004824695079	1	0
605309	Macrocephaly/autism Syndrome	plasmacytoid dendritic cell	-0.9191657609303171	1	0
605309	Macrocephaly/autism Syndrome	platelet	-0.072668125047716	1	0
605309	Macrocephaly/autism Syndrome	regulatory t cell	-0.109695616251034	1	0
605309	Macrocephaly/autism Syndrome	type i nk t cell	-0.410711506209019	1	0
606003	Transaldolase Deficiency	cd1c-positive myeloid dendritic cell	0.0596657629230045	1	0
606003	Transaldolase Deficiency	cd4-positive, alpha-beta memory t cell	-0.666237542539479	1	0
606003	Transaldolase Deficiency	cd8-positive, alpha-beta memory t cell	-0.6876647127989781	1	0
606003	Transaldolase Deficiency	cd8-positive, alpha-beta t cell	-0.08013331799107401	1	0
606003	Transaldolase Deficiency	cd141-positive myeloid dendritic cell	-0.23376019644671303	1	0
606003	Transaldolase Deficiency	classical monocyte	1.03157506079669	1	0
606003	Transaldolase Deficiency	endothelial cell	-0.7074941839868321	1	0
606003	Transaldolase Deficiency	erythrocyte	-0.193899817092193	1	0
606003	Transaldolase Deficiency	hematopoietic stem cell	0.8586557390549229	1	0
606003	Transaldolase Deficiency	innate lymphoid cell	-0.571003388697149	1	0
606003	Transaldolase Deficiency	intermediate monocyte	2.46739397407231	1	1
606003	Transaldolase Deficiency	macrophage	0.25710668209898396	1	0
606003	Transaldolase Deficiency	mature nk t cell	-0.722236532516806	1	0
606003	Transaldolase Deficiency	memory b cell	-0.564077121036121	1	0
606003	Transaldolase Deficiency	naive b cell	-0.737952502792431	1	0
606003	Transaldolase Deficiency	naive thymus-derived cd4-positive, alpha-beta t cell	-0.694605127935703	1	0
606003	Transaldolase Deficiency	naive thymus-derived cd8-positive, alpha-beta t cell	-0.690183905906179	1	0
606003	Transaldolase Deficiency	neutrophil	2.56883286059432	1	1
606003	Transaldolase Deficiency	nk cell	-0.686376306291946	1	0
606003	Transaldolase Deficiency	plasma cell	-0.514894912563083	1	0
606003	Transaldolase Deficiency	plasmacytoid dendritic cell	0.16408142309812102	1	0
606003	Transaldolase Deficiency	platelet	1.6296739318069602	1	0
606003	Transaldolase Deficiency	regulatory t cell	-0.571627122943485	1	0
606003	Transaldolase Deficiency	type i nk t cell	-0.7148387429071359	1	0
607115	Cinca Syndrome	cd1c-positive myeloid dendritic cell	0.23145481027380999	1	0
607115	Cinca Syndrome	cd4-positive, alpha-beta memory t cell	-0.336135512567385	1	0
607115	Cinca Syndrome	cd8-positive, alpha-beta memory t cell	-0.40862277644347705	1	0
607115	Cinca Syndrome	cd8-positive, alpha-beta t cell	-0.483701426629284	1	0
607115	Cinca Syndrome	cd141-positive myeloid dendritic cell	0.0556801049095826	1	0
607115	Cinca Syndrome	classical monocyte	2.63856860149449	1	1
607115	Cinca Syndrome	endothelial cell	-0.443755887571104	1	0
607115	Cinca Syndrome	erythrocyte	-0.499615462514702	1	0
607115	Cinca Syndrome	hematopoietic stem cell	-0.31314668087903996	1	0
607115	Cinca Syndrome	innate lymphoid cell	-0.190531756608121	1	0
607115	Cinca Syndrome	intermediate monocyte	-0.294646979163848	1	0
607115	Cinca Syndrome	macrophage	0.415315689252289	1	0
607115	Cinca Syndrome	mature nk t cell	-0.463835083611249	1	0
607115	Cinca Syndrome	memory b cell	-0.45730874204530103	1	0
607115	Cinca Syndrome	naive b cell	-0.47439212775572903	1	0
607115	Cinca Syndrome	naive thymus-derived cd4-positive, alpha-beta t cell	-0.46576700625982703	1	0
607115	Cinca Syndrome	naive thymus-derived cd8-positive, alpha-beta t cell	-0.45433063474647	1	0
607115	Cinca Syndrome	neutrophil	3.5871857894714503	1	1
607115	Cinca Syndrome	nk cell	-0.396234365981142	1	0
607115	Cinca Syndrome	plasma cell	-0.400262412937843	1	0
607115	Cinca Syndrome	plasmacytoid dendritic cell	-0.0397176964439692	1	0
607115	Cinca Syndrome	platelet	0.0481194933357311	1	0
607115	Cinca Syndrome	regulatory t cell	-0.4435937761507329	1	0
607115	Cinca Syndrome	type i nk t cell	-0.410726160428122	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	cd1c-positive myeloid dendritic cell	-0.31607684318866197	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	cd4-positive, alpha-beta memory t cell	0.430599997056313	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	cd8-positive, alpha-beta memory t cell	0.874827617427391	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	cd8-positive, alpha-beta t cell	0.6258686457798579	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	cd141-positive myeloid dendritic cell	-1.0847144685894101	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	classical monocyte	-0.974479152744379	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	endothelial cell	-0.83839236020736	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	erythrocyte	-1.4261993785397398	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	hematopoietic stem cell	-1.04361593527176	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	innate lymphoid cell	1.8575132529197902	1	0
607271	Autoimmune Lymphoproliferative Syndrome, Type Iib	intermediate monocyte	-0.900010478344173	1	0
