Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	cd24 neutrophil	0.636216071398603	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	erythrocyte	-1.23026947029772	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	erythroid progenitor	-0.8390123975765792	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	granulocyte	1.8808283652086801	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	hematopoietic stem cell	-0.9193609237079251	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	macrophage	1.33978663852956	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	memory b cell	-0.535486404916914	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	monocyte	0.9136761133167429	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	myeloid progenitor	-0.272262748976806	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	naive b cell	-0.6738152150456861	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	nampt neutrophil	-0.551159180481797	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	neutrophil	-0.288789527878382	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	nk cell	1.50619211548518	1	0
300048	Intestinal Pseudoobstruction, Neuronal, Chronic Idiopathic, X-linked	plasma cell	-1.22739461387616	1	0
PS300049	Periventricular nodular heterotopia	cd4-positive, alpha-beta t cell	-0.290254125902542	1	0
PS300049	Periventricular nodular heterotopia	cd8-positive, alpha-beta t cell	0.55110530472176	1	0
PS300049	Periventricular nodular heterotopia	cd24 neutrophil	0.636216071398603	1	0
PS300049	Periventricular nodular heterotopia	erythrocyte	-1.23026947029772	1	0
PS300049	Periventricular nodular heterotopia	erythroid progenitor	-0.8390123975765792	1	0
PS300049	Periventricular nodular heterotopia	granulocyte	1.8808283652086801	1	0
PS300049	Periventricular nodular heterotopia	hematopoietic stem cell	-0.9193609237079251	1	0
PS300049	Periventricular nodular heterotopia	macrophage	1.33978663852956	1	0
PS300049	Periventricular nodular heterotopia	memory b cell	-0.535486404916914	1	0
PS300049	Periventricular nodular heterotopia	monocyte	0.9136761133167429	1	0
PS300049	Periventricular nodular heterotopia	myeloid progenitor	-0.272262748976806	1	0
PS300049	Periventricular nodular heterotopia	naive b cell	-0.6738152150456861	1	0
PS300049	Periventricular nodular heterotopia	nampt neutrophil	-0.551159180481797	1	0
PS300049	Periventricular nodular heterotopia	neutrophil	-0.288789527878382	1	0
PS300049	Periventricular nodular heterotopia	nk cell	1.50619211548518	1	0
PS300049	Periventricular nodular heterotopia	plasma cell	-1.22739461387616	1	0
300322	Lesch-nyhan Syndrome	cd4-positive, alpha-beta t cell	-0.29133945985955795	1	0
300322	Lesch-nyhan Syndrome	cd8-positive, alpha-beta t cell	-0.22638995635450698	1	0
300322	Lesch-nyhan Syndrome	cd24 neutrophil	-0.568497617408095	1	0
300322	Lesch-nyhan Syndrome	erythrocyte	-0.9462921273112359	1	0
300322	Lesch-nyhan Syndrome	erythroid progenitor	2.66995695395787	1	1
300322	Lesch-nyhan Syndrome	granulocyte	0.69858937381572	1	0
300322	Lesch-nyhan Syndrome	hematopoietic stem cell	0.988355865357987	1	0
300322	Lesch-nyhan Syndrome	macrophage	0.0774150283098979	1	0
300322	Lesch-nyhan Syndrome	memory b cell	-0.46065042654495897	1	0
300322	Lesch-nyhan Syndrome	monocyte	-0.290068992659508	1	0
300322	Lesch-nyhan Syndrome	myeloid progenitor	1.47049650582461	1	0
300322	Lesch-nyhan Syndrome	naive b cell	-0.24668462598211102	1	0
300322	Lesch-nyhan Syndrome	nampt neutrophil	-1.0003621113201	1	0
300322	Lesch-nyhan Syndrome	neutrophil	-0.7492731928004069	1	0
300322	Lesch-nyhan Syndrome	nk cell	-0.155880459822137	1	0
300322	Lesch-nyhan Syndrome	plasma cell	-0.9693747572034709	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	cd4-positive, alpha-beta t cell	-0.461413250170113	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	cd8-positive, alpha-beta t cell	-0.45854001424194896	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	cd24 neutrophil	-0.45528555462715603	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	erythrocyte	1.37522903304007	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	erythroid progenitor	3.0232542202590604	1	1
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	granulocyte	-0.458102285185192	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	hematopoietic stem cell	-0.16308253169322398	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	macrophage	-0.46827393611509294	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	memory b cell	-0.46827393611509294	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	monocyte	-0.45001023588024297	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	myeloid progenitor	1.2108676066255	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	naive b cell	-0.46827393611509294	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	nampt neutrophil	-0.46341506203892796	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	neutrophil	-0.39851236859122	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	nk cell	-0.440859390925283	1	0
300367	Dyserythropoietic Anemia With Thrombocytopeniamacrothrombocytopenia, X-linked, Included	plasma cell	-0.45530835822604604	1	0
PS308240	Lymphoproliferative syndrome	cd4-positive, alpha-beta t cell	0.7576303629520541	5	0
PS308240	Lymphoproliferative syndrome	cd8-positive, alpha-beta t cell	1.22247054272982	5	0
PS308240	Lymphoproliferative syndrome	cd24 neutrophil	-0.436539428866583	5	0
PS308240	Lymphoproliferative syndrome	erythrocyte	-0.45291036881992797	5	0
PS308240	Lymphoproliferative syndrome	erythroid progenitor	-0.46466142033705504	5	0
PS308240	Lymphoproliferative syndrome	granulocyte	-0.43242689268966794	5	0
PS308240	Lymphoproliferative syndrome	hematopoietic stem cell	-0.45291036881992797	5	0
PS308240	Lymphoproliferative syndrome	macrophage	-0.410666113208439	5	0
PS308240	Lymphoproliferative syndrome	memory b cell	-0.18843099771972	5	0
PS308240	Lymphoproliferative syndrome	monocyte	-0.45291036881992797	5	0
PS308240	Lymphoproliferative syndrome	myeloid progenitor	-0.43311849845122397	5	0
PS308240	Lymphoproliferative syndrome	naive b cell	-0.465237167858374	5	0
PS308240	Lymphoproliferative syndrome	nampt neutrophil	-0.44266361896970297	5	0
PS308240	Lymphoproliferative syndrome	neutrophil	-0.44266361896970297	5	0
PS308240	Lymphoproliferative syndrome	nk cell	0.9822054805863041	5	0
PS308240	Lymphoproliferative syndrome	plasma cell	-0.43840934756454103	5	0
300653	Phosphoglycerate Kinase 1 Deficiency	cd4-positive, alpha-beta t cell	-0.314768000070629	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	cd8-positive, alpha-beta t cell	-0.451144296546511	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	cd24 neutrophil	1.7516278602019502	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	erythrocyte	-1.65119756490351	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	erythroid progenitor	-0.0630888869457624	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	granulocyte	1.1652394281593899	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	hematopoietic stem cell	-0.21439946992248002	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	macrophage	0.6198801372812641	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	memory b cell	-0.708184943095897	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	monocyte	0.49830523588466297	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	myeloid progenitor	-0.30884428198675	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	naive b cell	-0.9292006742401808	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	nampt neutrophil	1.1745615122023898	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	neutrophil	1.3955187407427	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	nk cell	-0.712144947842232	1	0
300653	Phosphoglycerate Kinase 1 Deficiency	plasma cell	-1.2521598489184	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	cd4-positive, alpha-beta t cell	-0.461413250170113	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	cd8-positive, alpha-beta t cell	-0.45854001424194896	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	cd24 neutrophil	-0.45528555462715603	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	erythrocyte	1.37522903304007	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	erythroid progenitor	3.0232542202590604	1	1
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	granulocyte	-0.458102285185192	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	hematopoietic stem cell	-0.16308253169322398	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	macrophage	-0.46827393611509294	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	memory b cell	-0.46827393611509294	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	monocyte	-0.45001023588024297	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	myeloid progenitor	1.2108676066255	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	naive b cell	-0.46827393611509294	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	nampt neutrophil	-0.46341506203892796	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	neutrophil	-0.39851236859122	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	nk cell	-0.440859390925283	1	0
300835	Anemia, X-linked, With Or Without Neutropenia And/or Platelet Abnormalities	plasma cell	-0.45530835822604604	1	0
300842	Mcleod Syndrome	cd4-positive, alpha-beta t cell	-0.40327597590016107	1	0
300842	Mcleod Syndrome	cd8-positive, alpha-beta t cell	-0.396495344455873	1	0
300842	Mcleod Syndrome	cd24 neutrophil	-0.41770039008560395	1	0
300842	Mcleod Syndrome	erythrocyte	3.3113099855890695	1	1
300842	Mcleod Syndrome	erythroid progenitor	1.28024547701252	1	0
300842	Mcleod Syndrome	granulocyte	-0.41037970245542293	1	0
300842	Mcleod Syndrome	hematopoietic stem cell	-0.38130710167594106	1	0
300842	Mcleod Syndrome	macrophage	-0.419956725288092	1	0
300842	Mcleod Syndrome	memory b cell	-0.404365361593048	1	0
300842	Mcleod Syndrome	monocyte	-0.40524934214657893	1	0
300842	Mcleod Syndrome	myeloid progenitor	0.5775223185431579	1	0
300842	Mcleod Syndrome	naive b cell	-0.419956725288092	1	0
300842	Mcleod Syndrome	nampt neutrophil	-0.419956725288092	1	0
300842	Mcleod Syndrome	neutrophil	-0.335933295026704	1	0
300842	Mcleod Syndrome	nk cell	-0.3879491640211671	1	0
300842	Mcleod Syndrome	plasma cell	-0.36655192791996705	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	cd4-positive, alpha-beta t cell	-0.306425088593761	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	cd8-positive, alpha-beta t cell	0.42804887882566994	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	cd24 neutrophil	0.39899283031836397	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	erythrocyte	-2.28546773763501	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	erythroid progenitor	-0.6056767936904289	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	granulocyte	1.6709511203014902	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	hematopoietic stem cell	-0.15973993562295	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	macrophage	0.8061113425750122	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	memory b cell	-0.9732450512251991	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	monocyte	0.827932882819596	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	myeloid progenitor	0.699525725808187	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	naive b cell	-0.814283785076462	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	nampt neutrophil	-1.31899897274315	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	neutrophil	0.36361726716673404	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	nk cell	0.783108332425519	1	0
300853	Immunodeficiency, X-linked, With Magnesium Defect, Epstein-barr Virus Infection And Neoplasia	plasma cell	0.48554898434638893	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	cd4-positive, alpha-beta t cell	-0.71798985658087	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	cd8-positive, alpha-beta t cell	-0.19284587155387498	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	cd24 neutrophil	2.57633715200289	1	1
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	erythrocyte	-0.9431722811028	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	erythroid progenitor	-0.6261679514111429	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	granulocyte	-0.250332505513686	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	hematopoietic stem cell	-0.19763671179735	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	macrophage	0.125085323170986	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	memory b cell	-0.695467365200236	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	monocyte	0.113095029656161	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	myeloid progenitor	-0.6487825225930279	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	naive b cell	-0.715946082306064	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	nampt neutrophil	0.9939295098739979	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	neutrophil	1.5591320004634899	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	nk cell	0.673541725550242	1	0
300908	Anemia, Nonspherocytic Hemolytic, Due To G6pd Deficiency	plasma cell	-1.05277959265871	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	cd4-positive, alpha-beta t cell	0.00700251525710983	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	cd8-positive, alpha-beta t cell	0.18554647810989	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	cd24 neutrophil	-0.539162732687226	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	erythrocyte	2.69004964857346	1	1
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	erythroid progenitor	1.84345165049497	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	granulocyte	-0.377379128728034	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	hematopoietic stem cell	-0.46594099715209497	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	macrophage	-0.537759191103255	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	memory b cell	-0.4515712394332971	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	monocyte	-0.466881703024494	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	myeloid progenitor	0.9969994359047321	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	naive b cell	-0.585130867642125	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	nampt neutrophil	-0.721197517815792	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	neutrophil	-0.74360758789335	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	nk cell	-0.0916649194673178	1	0
300990	Midface Hypoplasia, Hearing Impairment, Elliptocytosis, And Nephrocalcinosis	plasma cell	-0.742753843393177	1	0
301015	Hemolytic Anemia, Congenital, X-linked	cd4-positive, alpha-beta t cell	0.266110516446718	1	0
301015	Hemolytic Anemia, Congenital, X-linked	cd8-positive, alpha-beta t cell	-0.273872199382876	1	0
301015	Hemolytic Anemia, Congenital, X-linked	cd24 neutrophil	0.563217253115291	1	0
301015	Hemolytic Anemia, Congenital, X-linked	erythrocyte	-1.9314580044293002	1	0
301015	Hemolytic Anemia, Congenital, X-linked	erythroid progenitor	0.135901733618598	1	0
301015	Hemolytic Anemia, Congenital, X-linked	granulocyte	0.848298243079004	1	0
301015	Hemolytic Anemia, Congenital, X-linked	hematopoietic stem cell	-0.0607508427613864	1	0
301015	Hemolytic Anemia, Congenital, X-linked	macrophage	-0.74787758157131	1	0
301015	Hemolytic Anemia, Congenital, X-linked	memory b cell	0.7316590671608401	1	0
301015	Hemolytic Anemia, Congenital, X-linked	monocyte	0.982526183824777	1	0
301015	Hemolytic Anemia, Congenital, X-linked	myeloid progenitor	1.3746462936559498	1	0
301015	Hemolytic Anemia, Congenital, X-linked	naive b cell	-0.0675939464000751	1	0
301015	Hemolytic Anemia, Congenital, X-linked	nampt neutrophil	-1.38285026121007	1	0
301015	Hemolytic Anemia, Congenital, X-linked	neutrophil	0.841704363987881	1	0
301015	Hemolytic Anemia, Congenital, X-linked	nk cell	0.515793605419234	1	0
301015	Hemolytic Anemia, Congenital, X-linked	plasma cell	-1.7954544245532802	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	cd4-positive, alpha-beta t cell	-0.0204702012223911	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	cd8-positive, alpha-beta t cell	0.488905607493919	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	cd24 neutrophil	0.7306965420217879	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	erythrocyte	-0.5266545680486829	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	erythroid progenitor	-0.65897130472343	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	granulocyte	-0.733473736786095	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	hematopoietic stem cell	0.0874414996924773	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	macrophage	-1.93420051622726	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	memory b cell	0.7312186798253241	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	monocyte	-0.15191209336202302	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	myeloid progenitor	1.24291986882373	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	naive b cell	0.308222748072964	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	nampt neutrophil	0.55800662053354	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	neutrophil	0.9518908872107281	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	nk cell	1.08134611134579	1	0
301040	Alpha-thalassemia/mental Retardation Syndrome, Nondeletion Type, X-linked	plasma cell	-2.15496614465038	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	cd4-positive, alpha-beta t cell	-0.127506673734804	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	cd8-positive, alpha-beta t cell	-0.133896586124862	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	cd24 neutrophil	-1.07968894996684	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	erythrocyte	1.75076971796666	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	erythroid progenitor	0.789647233062963	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	granulocyte	-0.0399733464593185	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	hematopoietic stem cell	0.8473432077376801	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	macrophage	-0.37780045538349705	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	memory b cell	0.315459811310845	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	monocyte	-0.101163869638885	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	myeloid progenitor	0.44587760553087397	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	naive b cell	1.7524550904706397	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	nampt neutrophil	-1.61869072461544	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	neutrophil	-1.31949182530811	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	nk cell	0.11895411462341199	1	0
301310	Anemia, Sideroblastic, And Spinocerebellar Ataxia	plasma cell	-1.22229434947131	1	0
301500	Fabry Disease	cd4-positive, alpha-beta t cell	-0.58293792940015	1	0
301500	Fabry Disease	cd8-positive, alpha-beta t cell	-0.36391700228979496	1	0
301500	Fabry Disease	cd24 neutrophil	-0.692803019326103	1	0
301500	Fabry Disease	erythrocyte	-1.03538588343845	1	0
301500	Fabry Disease	erythroid progenitor	0.32407136575815504	1	0
301500	Fabry Disease	granulocyte	2.46708678205937	1	1
301500	Fabry Disease	hematopoietic stem cell	1.17500692340097	1	0
301500	Fabry Disease	macrophage	1.11989423668705	1	0
301500	Fabry Disease	memory b cell	-0.7301722239606759	1	0
301500	Fabry Disease	monocyte	1.01787572737233	1	0
301500	Fabry Disease	myeloid progenitor	-0.0802411476105855	1	0
301500	Fabry Disease	naive b cell	-0.0908125895930437	1	0
301500	Fabry Disease	nampt neutrophil	-0.7068794223243772	1	0
301500	Fabry Disease	neutrophil	-1.3867339820567097	1	0
301500	Fabry Disease	nk cell	-0.0611640730262745	1	0
301500	Fabry Disease	plasma cell	-0.37288776225170395	1	0
PS250950	3-Methylglutaconic aciduria	cd4-positive, alpha-beta t cell	-0.019255850145274	3	0
PS250950	3-Methylglutaconic aciduria	cd8-positive, alpha-beta t cell	-0.0384670887496147	3	0
PS250950	3-Methylglutaconic aciduria	cd24 neutrophil	-0.5968397905676271	3	0
PS250950	3-Methylglutaconic aciduria	erythrocyte	-0.6793467542512299	3	0
PS250950	3-Methylglutaconic aciduria	erythroid progenitor	1.50801956488056	3	0
PS250950	3-Methylglutaconic aciduria	granulocyte	-0.09815771374883302	3	0
PS250950	3-Methylglutaconic aciduria	hematopoietic stem cell	0.499604949728599	3	0
PS250950	3-Methylglutaconic aciduria	macrophage	0.239294448597587	3	0
PS250950	3-Methylglutaconic aciduria	memory b cell	0.5997712467783729	3	0
PS250950	3-Methylglutaconic aciduria	monocyte	-0.707135333682423	3	0
PS250950	3-Methylglutaconic aciduria	myeloid progenitor	1.09214094832739	3	0
PS250950	3-Methylglutaconic aciduria	naive b cell	0.45863561286883503	3	0
PS250950	3-Methylglutaconic aciduria	nampt neutrophil	-0.9895858975053109	3	0
PS250950	3-Methylglutaconic aciduria	neutrophil	-0.95930495277279	3	0
PS250950	3-Methylglutaconic aciduria	nk cell	0.50130881971926	3	0
PS250950	3-Methylglutaconic aciduria	plasma cell	-0.77395257384233	3	0
PS308230	Immunodeficiency with hyper-IgM	cd4-positive, alpha-beta t cell	1.6248075638400712	2	0
PS308230	Immunodeficiency with hyper-IgM	cd8-positive, alpha-beta t cell	0.07507708874128599	2	0
PS308230	Immunodeficiency with hyper-IgM	cd24 neutrophil	-0.3980950410790815	2	0
PS308230	Immunodeficiency with hyper-IgM	erythrocyte	-0.4024573400378315	2	0
PS308230	Immunodeficiency with hyper-IgM	erythroid progenitor	-0.191997036490933	2	0
PS308230	Immunodeficiency with hyper-IgM	granulocyte	-0.386916871484853	2	0
PS308230	Immunodeficiency with hyper-IgM	hematopoietic stem cell	-0.30692117495133453	2	0
PS308230	Immunodeficiency with hyper-IgM	macrophage	-0.3401231381611215	2	0
PS308230	Immunodeficiency with hyper-IgM	memory b cell	0.955508512419027	2	0
PS308230	Immunodeficiency with hyper-IgM	monocyte	-0.33766417184421005	2	0
PS308230	Immunodeficiency with hyper-IgM	myeloid progenitor	-0.13088015672033726	2	0
PS308230	Immunodeficiency with hyper-IgM	naive b cell	1.2489737877124907	2	0
PS308230	Immunodeficiency with hyper-IgM	nampt neutrophil	-0.4024573400378315	2	0
PS308230	Immunodeficiency with hyper-IgM	neutrophil	-0.4024573400378315	2	0
PS308230	Immunodeficiency with hyper-IgM	nk cell	-0.2953279209173145	2	0
PS308230	Immunodeficiency with hyper-IgM	plasma cell	-0.3090694209502005	2	0
308300	Incontinentia Pigmenti	cd4-positive, alpha-beta t cell	-0.23839551490773997	1	0
308300	Incontinentia Pigmenti	cd8-positive, alpha-beta t cell	1.79816518287734	1	0
308300	Incontinentia Pigmenti	cd24 neutrophil	0.49034132834496297	1	0
308300	Incontinentia Pigmenti	erythrocyte	-2.0115648646013597	1	0
308300	Incontinentia Pigmenti	erythroid progenitor	-0.502469566390149	1	0
308300	Incontinentia Pigmenti	granulocyte	0.36965235600053603	1	0
308300	Incontinentia Pigmenti	hematopoietic stem cell	-0.703362217419331	1	0
