Disease\Phenotypic series accession (OMIM)	Disease\Phenotypic series name (OMIM)	Cell type	PrEDiCT score	Number of causal genes	Affected cell type (1=Yes, 0=No)
PS156200	Mental retardation, autosomal dominant	basal cell	0.42146433055372	4	0
PS156200	Mental retardation, autosomal dominant	capillary endothelial cell	-0.048037525544756515	4	0
PS156200	Mental retardation, autosomal dominant	endothelial cell of artery	0.5369113542257701	4	0
PS156200	Mental retardation, autosomal dominant	endothelial cell of lymphatic vessel	-0.41148102738478	4	0
PS156200	Mental retardation, autosomal dominant	epithelial cell	-1.149024889358695	4	0
PS156200	Mental retardation, autosomal dominant	fibroblast	-0.659381293024554	4	0
PS156200	Mental retardation, autosomal dominant	immune cell	0.0946734726218755	4	0
PS156200	Mental retardation, autosomal dominant	keratinocyte	-0.6323245898960269	4	0
PS156200	Mental retardation, autosomal dominant	pericyte cell	0.871791630193287	4	0
PS156200	Mental retardation, autosomal dominant	schwann cell	0.5243718104492965	4	0
PS156200	Mental retardation, autosomal dominant	tongue muscle cell	-1.4047588041554553	4	0
PS156200	Mental retardation, autosomal dominant	vein endothelial cell	0.0831626857861069	4	0
PS610253	Kleefstra syndrome	basal cell	0.533684272353811	1	0
PS610253	Kleefstra syndrome	capillary endothelial cell	1.33410400406379	1	0
PS610253	Kleefstra syndrome	endothelial cell of artery	0.183353135806298	1	0
PS610253	Kleefstra syndrome	endothelial cell of lymphatic vessel	-0.49374257733898796	1	0
PS610253	Kleefstra syndrome	epithelial cell	-1.27322076188133	1	0
PS610253	Kleefstra syndrome	fibroblast	0.015804877606873997	1	0
PS610253	Kleefstra syndrome	immune cell	0.356688096882668	1	0
PS610253	Kleefstra syndrome	keratinocyte	-0.8071100776855649	1	0
PS610253	Kleefstra syndrome	pericyte cell	0.8218053382835769	1	0
PS610253	Kleefstra syndrome	schwann cell	-0.131469135385507	1	0
PS610253	Kleefstra syndrome	tongue muscle cell	-1.9160896638362102	1	0
PS610253	Kleefstra syndrome	vein endothelial cell	1.37619249113059	1	0
612289	Fontaine Progeroid Syndrome	basal cell	-1.124146891609	1	0
612289	Fontaine Progeroid Syndrome	capillary endothelial cell	0.9241180105457909	1	0
612289	Fontaine Progeroid Syndrome	endothelial cell of artery	0.0342583546470309	1	0
612289	Fontaine Progeroid Syndrome	endothelial cell of lymphatic vessel	0.469943203316591	1	0
612289	Fontaine Progeroid Syndrome	epithelial cell	-1.28009487405841	1	0
612289	Fontaine Progeroid Syndrome	fibroblast	0.0172472867122228	1	0
612289	Fontaine Progeroid Syndrome	immune cell	0.120435929751742	1	0
612289	Fontaine Progeroid Syndrome	keratinocyte	-1.9836090296542999	1	0
612289	Fontaine Progeroid Syndrome	pericyte cell	-0.0870651307611523	1	0
612289	Fontaine Progeroid Syndrome	schwann cell	0.602689756690691	1	0
612289	Fontaine Progeroid Syndrome	tongue muscle cell	1.0082306392056	1	0
612289	Fontaine Progeroid Syndrome	vein endothelial cell	1.2979927452131899	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	basal cell	-0.8300182433083871	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	capillary endothelial cell	-0.546790139128506	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	endothelial cell of artery	1.8654069734201597	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	endothelial cell of lymphatic vessel	-0.544952037996154	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	epithelial cell	-1.0995115805243	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	fibroblast	0.77322659653766	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	immune cell	-0.511791859785553	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	keratinocyte	-1.09720462186579	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	pericyte cell	-0.384517949803338	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	schwann cell	1.5498872929075	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	tongue muscle cell	0.602101451347223	1	0
612938	Growth Retardation, Developmental Delay, Coarse Facies, And Early	vein endothelial cell	0.22416411819948498	1	0
PS164400	Spinocerebellar ataxia	basal cell	0.8117225136726421	1	0
PS164400	Spinocerebellar ataxia	capillary endothelial cell	-0.6583719373975621	1	0
PS164400	Spinocerebellar ataxia	endothelial cell of artery	-0.15752209252124402	1	0
PS164400	Spinocerebellar ataxia	endothelial cell of lymphatic vessel	-1.07671955440354	1	0
PS164400	Spinocerebellar ataxia	epithelial cell	-1.00107877606909	1	0
PS164400	Spinocerebellar ataxia	fibroblast	-0.17510060873149202	1	0
PS164400	Spinocerebellar ataxia	immune cell	0.32258039728218796	1	0
PS164400	Spinocerebellar ataxia	keratinocyte	-1.35366873920098	1	0
PS164400	Spinocerebellar ataxia	pericyte cell	-0.5205508124672171	1	0
PS164400	Spinocerebellar ataxia	schwann cell	1.3561703206142801	1	0
PS164400	Spinocerebellar ataxia	tongue muscle cell	1.79043853228479	1	0
PS164400	Spinocerebellar ataxia	vein endothelial cell	0.662100756937235	1	0
614325	Pitt-hopkins-like Syndrome 2	basal cell	-0.28705551072061897	1	0
614325	Pitt-hopkins-like Syndrome 2	capillary endothelial cell	-0.289932218706551	1	0
614325	Pitt-hopkins-like Syndrome 2	endothelial cell of artery	-0.289932218706551	1	0
614325	Pitt-hopkins-like Syndrome 2	endothelial cell of lymphatic vessel	-0.289932218706551	1	0
614325	Pitt-hopkins-like Syndrome 2	epithelial cell	-0.28953377709210304	1	0
614325	Pitt-hopkins-like Syndrome 2	fibroblast	-0.281734769779867	1	0
614325	Pitt-hopkins-like Syndrome 2	immune cell	-0.289424897277372	1	0
614325	Pitt-hopkins-like Syndrome 2	keratinocyte	-0.288075274213882	1	0
614325	Pitt-hopkins-like Syndrome 2	pericyte cell	-0.289932218706551	1	0
614325	Pitt-hopkins-like Syndrome 2	schwann cell	3.17541754132315	1	1
614325	Pitt-hopkins-like Syndrome 2	tongue muscle cell	-0.289932218706551	1	0
614325	Pitt-hopkins-like Syndrome 2	vein endothelial cell	-0.289932218706551	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	basal cell	0.227013181873126	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	capillary endothelial cell	0.9388389763774609	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	endothelial cell of artery	0.541822208388687	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	endothelial cell of lymphatic vessel	0.255978730202386	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	epithelial cell	-1.03340801861074	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	fibroblast	0.938488196768162	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	immune cell	1.05501628307584	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	keratinocyte	-0.7918985073576609	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	pericyte cell	0.346335973909332	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	schwann cell	-1.6969113329910002	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	tongue muscle cell	-1.55563626039423	1	0
614501	Psychomotor Retardation, Epilepsy, And Craniofacial Dysmorphism	vein endothelial cell	0.7743605687586321	1	0
PS135900	Coffin-Siris syndrome	basal cell	0.309244388753629	3	0
PS135900	Coffin-Siris syndrome	capillary endothelial cell	-0.4687908637647101	3	0
PS135900	Coffin-Siris syndrome	endothelial cell of artery	0.8904695726452421	3	0
PS135900	Coffin-Siris syndrome	endothelial cell of lymphatic vessel	-0.329219477430572	3	0
PS135900	Coffin-Siris syndrome	epithelial cell	-1.02482901683606	3	0
PS135900	Coffin-Siris syndrome	fibroblast	-0.726100281518733	3	0
PS135900	Coffin-Siris syndrome	immune cell	-0.167341151638917	3	0
PS135900	Coffin-Siris syndrome	keratinocyte	-0.457539102106489	3	0
PS135900	Coffin-Siris syndrome	pericyte cell	0.921777922102997	3	0
PS135900	Coffin-Siris syndrome	schwann cell	1.1802127562841	3	0
PS135900	Coffin-Siris syndrome	tongue muscle cell	-1.35271285130404	3	0
PS135900	Coffin-Siris syndrome	vein endothelial cell	0.074560078775971	3	0
PS607596	Pontocerebellar hypoplasia	basal cell	-0.07550607549224449	2	0
PS607596	Pontocerebellar hypoplasia	capillary endothelial cell	-0.7034383981741575	2	0
PS607596	Pontocerebellar hypoplasia	endothelial cell of artery	-0.36818667138458505	2	0
PS607596	Pontocerebellar hypoplasia	endothelial cell of lymphatic vessel	-0.8692577398639675	2	0
PS607596	Pontocerebellar hypoplasia	epithelial cell	0.2554912040189774	2	0
PS607596	Pontocerebellar hypoplasia	fibroblast	0.09860883151821354	2	0
PS607596	Pontocerebellar hypoplasia	immune cell	0.7996670944524148	2	0
PS607596	Pontocerebellar hypoplasia	keratinocyte	-0.23176082526000907	2	0
PS607596	Pontocerebellar hypoplasia	pericyte cell	0.7515606389360846	2	0
PS607596	Pontocerebellar hypoplasia	schwann cell	1.5455143548276	2	0
PS607596	Pontocerebellar hypoplasia	tongue muscle cell	-0.8696240593030584	2	0
PS607596	Pontocerebellar hypoplasia	vein endothelial cell	-0.33306835427527204	2	0
PS609060	Combined oxidative phosphorylation deficiency	basal cell	-0.147116846286234	1	0
PS609060	Combined oxidative phosphorylation deficiency	capillary endothelial cell	1.94076605255371	1	0
PS609060	Combined oxidative phosphorylation deficiency	endothelial cell of artery	-0.8785177955366351	1	0
PS609060	Combined oxidative phosphorylation deficiency	endothelial cell of lymphatic vessel	-1.2397140699687	1	0
PS609060	Combined oxidative phosphorylation deficiency	epithelial cell	-0.21408175239100002	1	0
PS609060	Combined oxidative phosphorylation deficiency	fibroblast	0.94637514177909	1	0
PS609060	Combined oxidative phosphorylation deficiency	immune cell	-0.329434782512144	1	0
PS609060	Combined oxidative phosphorylation deficiency	keratinocyte	-0.9902117348222009	1	0
PS609060	Combined oxidative phosphorylation deficiency	pericyte cell	1.5003505031365503	1	0
PS609060	Combined oxidative phosphorylation deficiency	schwann cell	0.374850437211444	1	0
PS609060	Combined oxidative phosphorylation deficiency	tongue muscle cell	-0.574075664097296	1	0
PS609060	Combined oxidative phosphorylation deficiency	vein endothelial cell	-0.38918948906657597	1	0
PS114580	Familial candidiasis	basal cell	0.842800105224806	1	0
PS114580	Familial candidiasis	capillary endothelial cell	1.20070278751424	1	0
PS114580	Familial candidiasis	endothelial cell of artery	-0.303266862187348	1	0
PS114580	Familial candidiasis	endothelial cell of lymphatic vessel	-0.278886070183657	1	0
PS114580	Familial candidiasis	epithelial cell	0.0397610765766894	1	0
PS114580	Familial candidiasis	fibroblast	0.49801193441976704	1	0
PS114580	Familial candidiasis	immune cell	-0.64537317559885	1	0
PS114580	Familial candidiasis	keratinocyte	0.23143534456674103	1	0
PS114580	Familial candidiasis	pericyte cell	-1.34685287476588	1	0
PS114580	Familial candidiasis	schwann cell	-2.00627624046077	1	0
PS114580	Familial candidiasis	tongue muscle cell	1.41152147130047	1	0
PS114580	Familial candidiasis	vein endothelial cell	0.356422503593799	1	0
PS167200	Pachyonychia congenita	basal cell	1.7216493761918301	1	0
PS167200	Pachyonychia congenita	capillary endothelial cell	-0.55968111046915	1	0
PS167200	Pachyonychia congenita	endothelial cell of artery	-0.611052149128575	1	0
PS167200	Pachyonychia congenita	endothelial cell of lymphatic vessel	-0.47559937587436496	1	0
PS167200	Pachyonychia congenita	epithelial cell	1.4650754644455002	1	0
PS167200	Pachyonychia congenita	fibroblast	-0.5369349292837601	1	0
PS167200	Pachyonychia congenita	immune cell	-0.321480738504246	1	0
PS167200	Pachyonychia congenita	keratinocyte	1.75339749512696	1	0
PS167200	Pachyonychia congenita	pericyte cell	-0.477335014907531	1	0
PS167200	Pachyonychia congenita	schwann cell	-0.6931698489964481	1	0
PS167200	Pachyonychia congenita	tongue muscle cell	-0.6665149741998261	1	0
PS167200	Pachyonychia congenita	vein endothelial cell	-0.5983541944003921	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	basal cell	0.0159202717999839	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	capillary endothelial cell	3.05686622900245	1	1
PS239300	Hyperphosphatasia with mental retardation syndrome	endothelial cell of artery	-0.18865644226630301	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	endothelial cell of lymphatic vessel	-0.0434700469113867	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	epithelial cell	-0.0653819173724329	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	fibroblast	-0.326017580858326	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	immune cell	-0.43121964868492796	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	keratinocyte	-0.514908668113683	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	pericyte cell	-0.9657499272736371	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	schwann cell	-0.163230484634923	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	tongue muscle cell	-0.303004820030057	1	0
PS239300	Hyperphosphatasia with mental retardation syndrome	vein endothelial cell	-0.0711469646567609	1	0
616260	Tenorio Syndrome	basal cell	-0.6175440750807629	1	0
616260	Tenorio Syndrome	capillary endothelial cell	2.19367776563434	1	1
616260	Tenorio Syndrome	endothelial cell of artery	1.0478694156539499	1	0
616260	Tenorio Syndrome	endothelial cell of lymphatic vessel	-0.43180456026696207	1	0
616260	Tenorio Syndrome	epithelial cell	-0.6080948506017321	1	0
616260	Tenorio Syndrome	fibroblast	-0.651068944287844	1	0
616260	Tenorio Syndrome	immune cell	0.7790832361708349	1	0
616260	Tenorio Syndrome	keratinocyte	-0.693341925351849	1	0
616260	Tenorio Syndrome	pericyte cell	-0.685936070143227	1	0
616260	Tenorio Syndrome	schwann cell	-0.707203330463588	1	0
616260	Tenorio Syndrome	tongue muscle cell	-0.707203330463588	1	0
616260	Tenorio Syndrome	vein endothelial cell	1.08156666920043	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	basal cell	-0.844072972742802	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	capillary endothelial cell	0.5085766976181121	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	endothelial cell of artery	2.3225118633094	1	1
PS213200	Spinocerebellar ataxia, autosomal recessive	endothelial cell of lymphatic vessel	0.810080875508224	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	epithelial cell	-1.36463819135805	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	fibroblast	-0.30601435027792895	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	immune cell	0.588679626355137	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	keratinocyte	-1.0211710298635501	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	pericyte cell	-0.0298522595829921	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	schwann cell	-0.393706999993489	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	tongue muscle cell	-0.604733322485555	1	0
PS213200	Spinocerebellar ataxia, autosomal recessive	vein endothelial cell	0.334340063513495	1	0
616367	Mandibulofacial Dysostosis With Alopecia	basal cell	-0.325757894903653	1	0
616367	Mandibulofacial Dysostosis With Alopecia	capillary endothelial cell	-0.35673964940000197	1	0
616367	Mandibulofacial Dysostosis With Alopecia	endothelial cell of artery	-0.4256367042270561	1	0
616367	Mandibulofacial Dysostosis With Alopecia	endothelial cell of lymphatic vessel	-0.4256367042270561	1	0
616367	Mandibulofacial Dysostosis With Alopecia	epithelial cell	-0.344069175606766	1	0
616367	Mandibulofacial Dysostosis With Alopecia	fibroblast	1.08533643725885	1	0
616367	Mandibulofacial Dysostosis With Alopecia	immune cell	-0.409802279771796	1	0
616367	Mandibulofacial Dysostosis With Alopecia	keratinocyte	-0.395716014746014	1	0
616367	Mandibulofacial Dysostosis With Alopecia	pericyte cell	2.87109240979275	1	1
616367	Mandibulofacial Dysostosis With Alopecia	schwann cell	-0.4256367042270561	1	0
616367	Mandibulofacial Dysostosis With Alopecia	tongue muscle cell	-0.4256367042270561	1	0
616367	Mandibulofacial Dysostosis With Alopecia	vein endothelial cell	-0.421797015715144	1	0
PS135500	Zimmermann-Laband syndrome	basal cell	-0.03670949499415	1	0
PS135500	Zimmermann-Laband syndrome	capillary endothelial cell	-0.7840649729271999	1	0
PS135500	Zimmermann-Laband syndrome	endothelial cell of artery	-1.09297570877172	1	0
PS135500	Zimmermann-Laband syndrome	endothelial cell of lymphatic vessel	0.0365008579501003	1	0
PS135500	Zimmermann-Laband syndrome	epithelial cell	-0.10549321278067199	1	0
PS135500	Zimmermann-Laband syndrome	fibroblast	2.05731017447445	1	1
PS135500	Zimmermann-Laband syndrome	immune cell	1.85258485360321	1	0
PS135500	Zimmermann-Laband syndrome	keratinocyte	-0.400281852926474	1	0
PS135500	Zimmermann-Laband syndrome	pericyte cell	0.24759726089956302	1	0
PS135500	Zimmermann-Laband syndrome	schwann cell	-0.342160409286154	1	0
PS135500	Zimmermann-Laband syndrome	tongue muscle cell	-0.444229479358984	1	0
PS135500	Zimmermann-Laband syndrome	vein endothelial cell	-0.988078015881971	1	0
PS254800	Epilepsy, progressive myoclonic	basal cell	0.14076844183379902	1	0
PS254800	Epilepsy, progressive myoclonic	capillary endothelial cell	1.3948668495373797	1	0
PS254800	Epilepsy, progressive myoclonic	endothelial cell of artery	0.11711119974357001	1	0
PS254800	Epilepsy, progressive myoclonic	endothelial cell of lymphatic vessel	-1.07779249677659	1	0
PS254800	Epilepsy, progressive myoclonic	epithelial cell	-0.132531959584447	1	0
PS254800	Epilepsy, progressive myoclonic	fibroblast	-0.5805334527333629	1	0
PS254800	Epilepsy, progressive myoclonic	immune cell	-0.364134718425965	1	0
PS254800	Epilepsy, progressive myoclonic	keratinocyte	-0.46385720272516295	1	0
PS254800	Epilepsy, progressive myoclonic	pericyte cell	-0.41711577560349894	1	0
PS254800	Epilepsy, progressive myoclonic	schwann cell	2.46960068263109	1	1
PS254800	Epilepsy, progressive myoclonic	tongue muscle cell	-0.926474003939085	1	0
PS254800	Epilepsy, progressive myoclonic	vein endothelial cell	-0.159907563957728	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	basal cell	-0.112932690953121	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	capillary endothelial cell	0.8720442298250329	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	endothelial cell of artery	0.0458806440556403	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	endothelial cell of lymphatic vessel	0.7567055513907329	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	epithelial cell	-1.6360333198399901	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	fibroblast	-0.0431808134997098	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	immune cell	-0.553661526532161	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	keratinocyte	-1.5541311299562601	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	pericyte cell	1.08543658390342	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	schwann cell	-0.00548660972815917	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	tongue muscle cell	-0.526778527891073	1	0
616789	Mental Retardation And Distinctive Facial Features With Or Without Cardiac Defects	vein endothelial cell	1.67213760922566	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	basal cell	-0.30148721253993604	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	capillary endothelial cell	-0.0878642990202579	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	endothelial cell of artery	0.8128495540569242	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	endothelial cell of lymphatic vessel	-0.849850972819148	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	epithelial cell	-1.01915155622816	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	fibroblast	1.4208315877573099	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	immune cell	-0.5262345756287511	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	keratinocyte	-0.8552885876928259	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	pericyte cell	1.91295384645579	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	schwann cell	0.44819614532954405	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	tongue muscle cell	-1.2312341713313202	1	0
PS615419	Hypotonia, infantile, with psychomotor retardation and characteristic facies	vein endothelial cell	0.27628024166083	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	basal cell	-0.5559837766778349	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	capillary endothelial cell	1.03764478304878	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	endothelial cell of artery	-0.0115921889178932	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	endothelial cell of lymphatic vessel	1.89442781205816	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	epithelial cell	-1.31684983852051	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	fibroblast	-0.23776818026865698	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	immune cell	-0.641621930645952	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	keratinocyte	-1.30575205654885	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	pericyte cell	-0.0666638151128096	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	schwann cell	0.39517213026549297	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	tongue muscle cell	-0.498295143680911	1	0
616975	Neurodevelopmental Disorder With Or Without Anomalies Of The Brain, Eye, Or Heart	vein endothelial cell	1.30728220500099	1	0
617107	Thauvin-robinet-faivre Syndrome	basal cell	-0.0282350082461776	1	0
617107	Thauvin-robinet-faivre Syndrome	capillary endothelial cell	0.801451715901641	1	0
617107	Thauvin-robinet-faivre Syndrome	endothelial cell of artery	0.49903558576863705	1	0
617107	Thauvin-robinet-faivre Syndrome	endothelial cell of lymphatic vessel	1.15903607229107	1	0
617107	Thauvin-robinet-faivre Syndrome	epithelial cell	0.843715842847251	1	0
617107	Thauvin-robinet-faivre Syndrome	fibroblast	0.31723168407656704	1	0
617107	Thauvin-robinet-faivre Syndrome	immune cell	0.0242996817146029	1	0
617107	Thauvin-robinet-faivre Syndrome	keratinocyte	0.40142377990888106	1	0
617107	Thauvin-robinet-faivre Syndrome	pericyte cell	-0.39316996277132704	1	0
617107	Thauvin-robinet-faivre Syndrome	schwann cell	-2.66957245067888	1	0
617107	Thauvin-robinet-faivre Syndrome	tongue muscle cell	-0.640140801242821	1	0
617107	Thauvin-robinet-faivre Syndrome	vein endothelial cell	-0.315076139569446	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	basal cell	-0.0455221260767151	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	capillary endothelial cell	2.51387389289541	1	1
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	endothelial cell of artery	-0.30102327795606604	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	endothelial cell of lymphatic vessel	-0.7896323707209691	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	epithelial cell	-0.40259717739010903	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	fibroblast	-0.621481120199124	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	immune cell	0.7622673628907819	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	keratinocyte	-0.5773852854496949	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	pericyte cell	-0.20415649926555	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	schwann cell	-1.07537995717892	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	tongue muscle cell	-0.34669626417517796	1	0
617193	Encephalopathy, Progressive, Early-onset, With Brain Atrophy And Thin Corpus Callosum	vein endothelial cell	1.08773282262613	1	0
617303	Mucopolysaccharidosis-plus Syndrome	basal cell	-0.7637286181457441	1	0
617303	Mucopolysaccharidosis-plus Syndrome	capillary endothelial cell	0.0216528236651029	1	0
617303	Mucopolysaccharidosis-plus Syndrome	endothelial cell of artery	-0.0209159739625411	1	0
617303	Mucopolysaccharidosis-plus Syndrome	endothelial cell of lymphatic vessel	1.0181409760731601	1	0
617303	Mucopolysaccharidosis-plus Syndrome	epithelial cell	-0.425256165446716	1	0
617303	Mucopolysaccharidosis-plus Syndrome	fibroblast	-0.645135947704798	1	0
617303	Mucopolysaccharidosis-plus Syndrome	immune cell	0.775317834241391	1	0
617303	Mucopolysaccharidosis-plus Syndrome	keratinocyte	-0.85177663554504	1	0
617303	Mucopolysaccharidosis-plus Syndrome	pericyte cell	1.76790871621918	1	0
617303	Mucopolysaccharidosis-plus Syndrome	schwann cell	-1.92406521580771	1	0
617303	Mucopolysaccharidosis-plus Syndrome	tongue muscle cell	0.7226566249076691	1	0
617303	Mucopolysaccharidosis-plus Syndrome	vein endothelial cell	0.325201581506053	1	0
PS607095	Anauxetic dysplasia	basal cell	0.0457213709380039	1	0
PS607095	Anauxetic dysplasia	capillary endothelial cell	-0.19320199010562503	1	0
PS607095	Anauxetic dysplasia	endothelial cell of artery	-0.30398902557275104	1	0
PS607095	Anauxetic dysplasia	endothelial cell of lymphatic vessel	-0.266960844912618	1	0
PS607095	Anauxetic dysplasia	epithelial cell	-0.43735865568282395	1	0
PS607095	Anauxetic dysplasia	fibroblast	-0.332192505621568	1	0
PS607095	Anauxetic dysplasia	immune cell	-0.24550727033604303	1	0
PS607095	Anauxetic dysplasia	keratinocyte	-0.322626557723472	1	0
PS607095	Anauxetic dysplasia	pericyte cell	-0.46343733798401093	1	0
PS607095	Anauxetic dysplasia	schwann cell	3.13810246114242	1	1
PS607095	Anauxetic dysplasia	tongue muscle cell	-0.5056748002350421	1	0
PS607095	Anauxetic dysplasia	vein endothelial cell	-0.11287484390646901	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	basal cell	-0.11079385078729101	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	capillary endothelial cell	-1.2737716289860201	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	endothelial cell of artery	2.8222064629992203	1	1
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	endothelial cell of lymphatic vessel	0.48892819061147297	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	epithelial cell	-0.47343545856904795	1	0
618143	Glycosylphosphatidylinositol Biosynthesis Defect 18	fibroblast	-0.30849906693106605	1	0
